Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,MECHANICAL ENGINEERING( PRODUCTION),B.Tech,Full Time,60,1,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,63,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,65,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,7,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,16,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(MACHINE DESIGN),M.Tech,Full Time,18,1,No,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,No,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,9,No,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,34,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,31,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,33,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,18,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,25,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,13,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,5,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL ENGINEERING),M.Tech,Full Time,18,13,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,18,3,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,15,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,35,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,30,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,7,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,6,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,27,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(DIGITAL ELECTRONICS),M.Tech,Full Time,18,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,45,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,87,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,134,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,103,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,41,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,4,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,18,3,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,10,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(INDUSTRIAL ENGINEERING AND MANAGEMENT),M.Tech,Full Time,18,3,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,7,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,114,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,110,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,56,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,111,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,111,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,18,15,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,24,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,MECHANICAL ENGINEERING(PRODUCTION AND INDUSTRIAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL POWER ENGINEERING),M.Tech,Full Time,24,19,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,18,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,27,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,38,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,31,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,38,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,16,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,7,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,81,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,117,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,116,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,128,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,77,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,6,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER CONTROL AND DRIVES),M.Tech,Full Time,18,6,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(CONTROL SYSTEMS),M.Tech,Full Time,18,5,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,MECHANICAL ENGINEERING(MACHINE DESIGN),M.Tech,Full Time,18,4,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,30,5,Yes,No,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY ( -Invalid type- )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,35,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,52,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,72,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,21,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,9,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(ADVANCED COMMUNICATION AND INFORMATION SYSTEM),M.Tech,Full Time,0,Admissions Pending,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),M.Tech,Full Time,0,Admissions Pending,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(COMPUTER INTEGRATED MANUFACTURING),M.Tech,Full Time,24,Admissions Pending,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,24,19,No,No,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,109,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,85,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,39,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,36,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,116,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOTECHNICAL ENGINEERING),M.Tech,Full Time,24,24,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,5,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,4,Yes,No,MARIAN ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,11,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,83,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,96,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,79,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,11,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,17,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND DRIVES),M.Tech,Full Time,24,4,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,11,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,8,Yes,No,MEA ENGINEERING COLLEGE, PERINTHALMANNA ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,16,Yes,No,MES COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,8,Yes,No,MES COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,25,Yes,No,MES COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,24,Yes,No,MES COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,26,Yes,No,MES COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,40,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,96,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,60,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,57,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,20,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,27,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,44,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,61,Yes,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,30,9,No,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL SYSTEMS AND DESIGN),M.Tech,Full Time,18,Admissions Pending,No,No,MES COLLEGE OF ENGINEERING, KUTTIPPURAM ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,54,18,Yes,No,MES INSTITUTE OF TECHNOLOGY AND MANAGEMENT ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,54,25,Yes,No,MES INSTITUTE OF TECHNOLOGY AND MANAGEMENT ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,54,58,Yes,No,MES INSTITUTE OF TECHNOLOGY AND MANAGEMENT ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,54,41,Yes,No,MES INSTITUTE OF TECHNOLOGY AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,54,21,Yes,No,MES INSTITUTE OF TECHNOLOGY AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,11,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,Admissions Pending,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,12,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,BIOTECHNOLOGY,B.Tech,Full Time,60,26,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,9,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),M.Tech,Full Time,18,Admissions Pending,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,BIO TECHNOLOGY(BIOPROCESS ENGINEERING),M.Tech,Full Time,18,4,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN),M.Tech,Full Time,18,2,Yes,No,MET'S SCHOOL OF ENGINEERING, MALA ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,23,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,13,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,60,51,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,28,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,52,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,24,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,10,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,18,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,18,4,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,CIVIL ENGINEERING(CONSTRUCTION ENGINEERING AND MANAGEMENT),M.Tech,Full Time,18,18,Yes,No,MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,6,Yes,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,18,Yes,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,12,Yes,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,32,Yes,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(INDUSTRIAL INSTRUMENTATION AND CONTROL),M.Tech,Full Time,24,2,No,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,24,7,No,No,MGM COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND BIOMEDICAL ENGINEERING,B.Tech,Full Time,60,62,Yes,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,123,Yes,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,125,Yes,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Part Time,0,Admissions Pending,No,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,61,Yes,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(OPTOELECTRONICS AND COMMUNICATION SYSTEMS),M.Tech,Full Time,18,8,No,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(ENERGY MANAGEMENT),M.Tech,Full Time,24,9,No,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(IMAGE PROCESSING),M.Tech,Full Time,18,7,No,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,4,No,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,21,No,No,MODEL ENGINEERING COLLEGE ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,5,Yes,Yes,MOHANDAS COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,25,Yes,Yes,MOHANDAS COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,BIOTECHNOLOGY AND BIOCHEMICAL ENGINEERING,B.Tech,Full Time,60,33,Yes,Yes,MOHANDAS COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,45,Yes,Yes,MOHANDAS COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,71,Yes,Yes,MOHANDAS COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
