Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,2,No,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,18,3,No,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,17,No,No,INDIRA GANDHI INSTITUTE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,50,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,33,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,27,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,10,Yes,No,JAIBHARATH COLLEGE OF MANAGEMENT & ENGINEERING TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,58,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,20,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,AERONAUTICAL ENGINEERING,B.Tech,Full Time,90,58,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,38,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,19,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,18,Admissions Pending,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,34,Yes,No,JAWAHARLAL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,6,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,17,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,58,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,13,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,51,Yes,No,JOHN COX MEMORIAL CSI INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,41,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,47,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,Artificial Intelligence and Data Science,B.Tech,Full Time,60,54,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,126,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,Robotics and Automation,B.Tech,Full Time,60,16,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,34,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,62,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,21,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(TRANSPORTATION ENGINEERING),M.Tech,Full Time,18,12,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,6,4,Yes,No,JYOTHI ENGINEERING COLLEGE ( Private )
Applied Arts Crafts and Design,Design,B.Des,Full Time,30,23,No,No,KERALA STATE INSTITUTE OF DESIGN ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,25,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,16,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,8,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,14,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,30,1,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,11,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,13,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,41,Yes,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(DIGITAL SIGNAL PROCESSING),M.Tech,Full Time,18,5,No,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(MANUFACTURING ENGINEERING),M.Tech,Full Time,9,1,No,No,KMCT COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,BIOMEDICAL ENGINEERING,B.Tech,Full Time,60,33,Yes,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,13,Yes,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,23,Yes,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,5,No,No,KMCT COLLEGE OF ENGINEERING FOR WOMEN ( Private )
Hotel Management,Hotel Management and Catering Technology,Hotel Management and Catering Technology,Full Time,180,Admissions Pending,No,No,KMCT COLLEGE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,31,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,63,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,94,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,92,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,32,Yes,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,18,4,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,13,No,No,KMEA ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,8,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,2,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,12,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,15,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,3,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,1,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,12,1,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS),M.Tech,Full Time,24,2,Yes,No,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,21,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,15,Yes,No,KVM COLLEGE OF ENGINEERING & IT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,38,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,20,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,49,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,25,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,30,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,115,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEMS AND POWER ELECTRONICS),M.Tech,Full Time,18,2,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND INFORMATION SECURITY),M.Tech,Full Time,18,9,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN AND SIGNAL PROCESSING),M.Tech,Full Time,18,4,No,No,LBS COLLEGE OF ENGINEERING ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,133,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,29,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,55,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,45,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,46,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,17,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,15,Yes,No,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN, POOJAPPURA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,70,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,14,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,32,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,39,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,42,Yes,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(CONTROL SYSTEMS),M.Tech,Full Time,9,2,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND INSTRUMENTATION),M.Tech,Full Time,9,1,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,6,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,55,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,30,29,No,No,LOURDES MATHA COLLEGE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,9,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,22,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,10,Yes,No,M G COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,17,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,58,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,12,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Part Time,60,24,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,65,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,15,Yes,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,8,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,24,17,No,No,M.DASAN INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,59,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING( PRODUCTION),B.Tech,Full Time,30,Admissions Pending,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,32,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,32,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,17,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,11,Yes,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(MACHINE DESIGN),M.Tech,Full Time,9,Admissions Pending,No,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,9,Admissions Pending,No,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,6,No,No,MAHAGURU INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,8,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,10,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,19,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,44,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHATRONICS ENGINEERING,B.Tech,Full Time,60,30,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,5,Yes,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,9,9,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL ENGINEERING),M.Tech,Full Time,18,3,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS AND COMMUNICATION SYSTEM),M.Tech,Full Time,9,5,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,13,No,No,MALABAR COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(DIGITAL ELECTRONICS),M.Tech,Full Time,9,Admissions Pending,No,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,MALABAR INSTITUTE OF TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,38,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,119,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,90,83,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,90,73,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,27,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,9,2,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND POWER SYSTEMS),M.Tech,Full Time,9,8,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,9,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(INDUSTRIAL ENGINEERING AND MANAGEMENT),M.Tech,Full Time,18,9,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,18,Yes,No,MANGALAM COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,109,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,116,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,117,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,Robotics and Automation,B.Tech,Full Time,60,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,59,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,Computer Science and Engineering (Data Science),B.Tech,Full Time,60,53,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,111,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,21,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,CIVIL ENGINEERING(TRANSPORTATION ENGINEERING),M.Tech,Full Time,12,Admissions Pending,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,18,14,No,No,MAR ATHANASIUS COLLEGE OF ENGINEERING, KOTHAMANGALAM ( Government Aided )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,23,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,34,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,33,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,61,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,33,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,9,Admissions Pending,Yes,No,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
